plant,stem_length_m,internode_id,internode_len_m
0302,1.9347,4,0.0563
0302,1.9347,5,0.1775
0302,1.9347,6,0.0781
0302,1.9347,7,0.2191
0302,1.9347,8,0.0612
0302,1.9347,9,0.2187
0302,1.9347,10,0.127
0303,1.8676,1,0.1435
0303,1.8676,2,0.1008
0303,1.8676,3,0.1091
0303,1.8676,4,0.1551
0303,1.8676,5,0.0384
0303,1.8676,6,0.2956
0303,1.8676,7,0.0741
0303,1.8676,8,0.0751
0303,1.8676,9,0.0834
0304,1.4595,1,0.113
0304,1.4595,2,0.0614
0304,1.4595,3,0.1295
0304,1.4595,4,0.1084
0304,1.4595,5,0.1136
0304,1.4595,6,0.1133
0304,1.4595,7,0.121
0304,1.4595,8,0.0942
0304,1.4595,9,0.1172
0304,1.4595,10,0.1169
0305,1.5891,1,0.0609
0305,1.5891,2,0.1207
0305,1.5891,3,0.0892
0305,1.5891,4,0.129
0305,1.5891,5,0.1519
0305,1.5891,6,0.0526
0305,1.5891,7,0.0932
0305,1.5891,8,0.1457
0305,1.5891,9,0.1424
0305,1.5891,10,0.1275
0306,1.8196,1,0.0755
0306,1.8196,2,0.0523
0306,1.8196,3,0.0682
0306,1.8196,4,0.1161
0306,1.8196,5,0.0942
0306,1.8196,6,0.1185
0306,1.8196,7,0.3063
0306,1.8196,8,0.2059
0307,1.7644,1,0.0805
0307,1.7644,2,0.1072
0307,1.7644,3,0.1011
0307,1.7644,4,0.1457
0307,1.7644,5,0.1083
0307,1.7644,6,0.1576
0307,1.7644,7,0.1123
0307,1.7644,8,0.1123
0307,1.7644,9,0.0998
0307,1.7644,10,0.1461
0307,1.7644,11,0.0722
0308,1.862,1,0.1328
0308,1.862,2,0.099
0308,1.862,3,0.1149
0308,1.862,4,0.1544
0308,1.862,5,0.1763
0308,1.862,6,0.1167
0308,1.862,7,0.204
0308,1.862,8,0.164
0308,1.862,9,0.071
0308,1.862,10,0.1364
0309,2.0551,1,0.1031
0309,2.0551,2,0.2662
0309,2.0551,3,0.1295
0309,2.0551,4,0.2418
0309,2.0551,5,0.0928
0309,2.0551,6,0.1564
0309,2.0551,7,0.115
0309,2.0551,8,0.1703
0309,2.0551,9,0.0472
0309,2.0551,10,0.1
0310,1.7633,1,0.0707
0310,1.7633,2,0.0963
0310,1.7633,3,0.0612
0310,1.7633,4,0.1595
0310,1.7633,5,0.1204
0310,1.7633,6,0.1306
0310,1.7633,7,0.1231
0310,1.7633,8,0.1573
0310,1.7633,9,0.147
0310,1.7633,10,0.1293
0310,1.7633,11,0.115
0311,1.4732,1,0.095
0311,1.4732,2,0.0612
0311,1.4732,3,0.0594
0311,1.4732,4,0.1032
0311,1.4732,5,0.1227
0311,1.4732,6,0.1308
0311,1.4732,7,0.125
0311,1.4732,8,0.075
0311,1.4732,9,0.088
0312,1.8336,1,0.1071
0312,1.8336,2,0.1341
0312,1.8336,3,0.1666
0312,1.8336,4,0.1684
0312,1.8336,5,0.1734
0312,1.8336,6,0.137
0312,1.8336,7,0.1529
0312,1.8336,8,0.1473
0312,1.8336,9,0.0924
0312,1.8336,10,0.0656
0313,1.865,1,0.145
0313,1.865,2,0.0995
0313,1.865,3,0.1379
0313,1.865,4,0.1656
0313,1.865,5,0.1475
0313,1.865,6,0.1701
0313,1.865,7,0.145
0313,1.865,8,0.1508
0314,1.949,1,0.1373
0314,1.949,2,0.1755
0314,1.949,3,0.1626
0314,1.949,4,0.1903
0314,1.949,5,0.1548
0314,1.949,6,0.0972
0314,1.949,7,0.197
0314,1.949,8,0.1141
0314,1.949,9,0.5549
0315,1.6909,1,0.1504
0315,1.6909,2,0.1132
0315,1.6909,3,0.1395
0315,1.6909,4,0.1649
0315,1.6909,5,0.2021
0315,1.6909,6,0.0849
0316,1.6381,1,0.0815
0316,1.6381,2,0.0966
0316,1.6381,3,0.1271
0316,1.6381,4,0.1009
0316,1.6381,5,0.1596
0316,1.6381,6,0.1364
0316,1.6381,7,0.0739
0316,1.6381,8,0.1151
0316,1.6381,9,0.202
0316,1.6381,10,0.1012
0316,1.6381,11,0.1057
0317,1.9168,1,0.0466
0317,1.9168,2,0.1436
0317,1.9168,3,0.1613
0317,1.9168,4,0.1753
0317,1.9168,5,0.1869
0317,1.9168,6,0.2071
0317,1.9168,7,0.1977
0317,1.9168,8,0.0887
0317,1.9168,9,0.0691
0318,1.6223,1,0.0632
0318,1.6223,2,0.1117
0318,1.6223,3,0.1437
0318,1.6223,4,0.1723
0318,1.6223,5,0.1774
0318,1.6223,6,0.158
0318,1.6223,7,0.215
0318,1.6223,8,0.0764
0318,1.6223,9,0.1537
0319,2.0221,1,0.1289
0319,2.0221,2,0.2761
0319,2.0221,3,0.1301
0319,2.0221,4,0.1936
0319,2.0221,5,0.1869
0319,2.0221,6,0.1832
0319,2.0221,7,0.2463
0319,2.0221,8,0.0283
0319,2.0221,9,0.0951
0320,1.8528,1,0.1489
0320,1.8528,2,0.1029
0320,1.8528,3,0.131
0320,1.8528,4,0.0839
0320,1.8528,5,0.1028
0320,1.8528,6,0.1658
0320,1.8528,7,0.2295
0320,1.8528,8,0.0822
0321,1.9664,1,0.0794
0321,1.9664,2,0.1208
0321,1.9664,3,0.1852
0321,1.9664,4,0.2105
0321,1.9664,5,0.1035
0321,1.9664,6,0.2605
0321,1.9664,7,0.0817
0321,1.9664,8,0.2311
0321,1.9664,9,0.1293
0322,1.8199,1,0.0913
0322,1.8199,2,0.1432
0322,1.8199,3,0.0515
0322,1.8199,4,0.1226
0322,1.8199,5,0.1438
0322,1.8199,6,0.2203
0322,1.8199,7,0.1744
0322,1.8199,8,0.1703
0322,1.8199,9,0.3711
0323,2.0874,1,0.143
0323,2.0874,2,0.1696
0323,2.0874,3,0.2202
0323,2.0874,4,0.1858
0323,2.0874,5,0.1761
0323,2.0874,6,0.1942
0323,2.0874,7,0.1575
0323,2.0874,8,0.3158
0324,2.1959,1,0.1067
0324,2.1959,2,0.1874
0324,2.1959,3,0.1696
0324,2.1959,4,0.1452
0324,2.1959,5,0.2476
0324,2.1959,6,0.2005
0324,2.1959,7,0.1006
0324,2.1959,8,0.1464
0324,2.1959,9,0.1585
0325,2.3793,1,0.1262
0325,2.3793,2,0.1914
0325,2.3793,3,0.1709
0325,2.3793,4,0.2181
0325,2.3793,5,0.216
0325,2.3793,6,0.1583
0325,2.3793,7,0.1132
0325,2.3793,8,0.2296
0325,2.3793,9,0.1775
0325,2.3793,10,0.173
0326,1.9548,1,0.0821
0326,1.9548,2,0.1255
0326,1.9548,3,0.1446
0326,1.9548,4,0.1719
0326,1.9548,5,0.1641
0326,1.9548,6,0.3162
0326,1.9548,7,0.0941
0327,1.959,1,0.1401
0327,1.959,2,0.1277
0327,1.959,3,0.1614
0327,1.959,4,0.1476
0327,1.959,5,0.2863
0327,1.959,6,0.2936
0327,1.959,7,0.094
0327,1.959,8,0.1373
0327,1.959,9,0.1038
0328,1.8235,1,0.0665
0328,1.8235,2,0.1138
0328,1.8235,3,0.1706
0328,1.8235,4,0.1342
0328,1.8235,5,0.1596
0328,1.8235,6,0.1322
0328,1.8235,7,0.1905
0328,1.8235,8,0.1939
0328,1.8235,9,0.1042
0329,1.724,1,0.0877
0329,1.724,2,0.1175
0329,1.724,3,0.0688
0329,1.724,4,0.0787
0329,1.724,5,0.1041
0329,1.724,6,0.1415
0329,1.724,7,0.0999
0329,1.724,8,0.2229
0329,1.724,9,0.1416
0329,1.724,10,0.1648
0330,2.005,1,0.0725
0330,2.005,2,0.1787
0330,2.005,3,0.0809
0330,2.005,4,0.1151
0330,2.005,5,0.0503
0330,2.005,6,0.0798
0330,2.005,7,0.2063
0330,2.005,8,0.1345
0330,2.005,9,0.1707
0330,2.005,10,0.4031
0330,2.005,11,0.2096
0331,1.8606,1,0.0913
0331,1.8606,2,0.1188
0331,1.8606,3,0.1492
0331,1.8606,4,0.2002
0331,1.8606,5,0.1297
0331,1.8606,6,0.1627
0331,1.8606,7,0.1404
0331,1.8606,8,0.1296
0331,1.8606,9,0.1703
0331,1.8606,10,0.0929
0332,1.9722,1,0.1473
0332,1.9722,2,0.2013
0332,1.9722,3,0.1471
0332,1.9722,4,0.1614
0332,1.9722,5,0.1747
0332,1.9722,6,0.2178
0332,1.9722,7,0.0961
0332,1.9722,8,0.2353
0333,2.1309,1,0.1484
0333,2.1309,2,0.2841
0333,2.1309,3,0.1779
0333,2.1309,4,0.1613
0333,2.1309,5,0.1328
0333,2.1309,6,0.2141
0334,1.8847,1,0.1297
0334,1.8847,2,0.1838
0334,1.8847,3,0.1789
0334,1.8847,4,0.1535
0334,1.8847,5,0.1587
0334,1.8847,6,0.2268
0334,1.8847,7,0.2538
0334,1.8847,8,0.1785
0335,1.9313,1,0.14
0335,1.9313,2,0.184
0335,1.9313,3,0.2073
0335,1.9313,4,0.1973
0335,1.9313,5,0.158
0335,1.9313,6,0.1948
0335,1.9313,7,0.1345
0336,1.581,1,0.1514
0336,1.581,2,0.164
0336,1.581,3,0.1788
0336,1.581,4,0.1528
0336,1.581,5,0.1234
0336,1.581,6,0.0889
0337,1.5307,1,0.1611
0337,1.5307,2,0.1762
0337,1.5307,3,0.1341
0337,1.5307,4,0.2608
0337,1.5307,5,0.107
0337,1.5307,6,0.2078
0337,1.5307,7,0.1779
0338,1.5108,1,0.1188
0338,1.5108,2,0.1883
0338,1.5108,3,0.1679
0338,1.5108,4,0.1642
0338,1.5108,5,0.1585
0338,1.5108,6,0.0642
0338,1.5108,7,0.1528
0339,1.7292,1,0.1137
0339,1.7292,2,0.1346
0339,1.7292,3,0.1264
0339,1.7292,4,0.2178
0339,1.7292,5,0.1116
0339,1.7292,6,0.1788
0339,1.7292,7,0.1578
0339,1.7292,8,0.1018
0339,1.7292,9,0.1442
0340,2.2474,1,0.2226
0340,2.2474,2,0.1092
0340,2.2474,3,0.2501
0340,2.2474,4,0.128
0340,2.2474,5,0.1689
0340,2.2474,6,0.145
0340,2.2474,7,0.1421
0340,2.2474,8,0.1518
0340,2.2474,9,0.1387
0340,2.2474,10,0.1354
0340,2.2474,11,0.1396
0340,2.2474,12,0.0819
0341,2.1283,1,0.1566
0341,2.1283,2,0.1823
0341,2.1283,3,0.1961
0341,2.1283,4,0.1401
0341,2.1283,5,0.1954
0341,2.1283,6,0.1001
0341,2.1283,7,0.2267
0341,2.1283,8,0.1325
0342,1.8751,1,0.1322
0342,1.8751,2,0.1528
0342,1.8751,3,0.1352
0342,1.8751,4,0.2115
0342,1.8751,5,0.0314
0342,1.8751,6,0.4152
0342,1.8751,7,0.1041
0342,1.8751,8,0.2729
0342,1.8751,9,0.031
0343,2.0124,1,0.1271
0343,2.0124,2,0.26
0343,2.0124,3,0.126
0343,2.0124,4,0.1012
0343,2.0124,5,0.1571
0343,2.0124,6,0.1803
0343,2.0124,7,0.1315
0343,2.0124,8,0.1008
0343,2.0124,9,0.1562
0343,2.0124,10,0.0799
0344,1.9592,1,0.1123
0344,1.9592,2,0.2806
0344,1.9592,3,0.2277
0344,1.9592,4,0.1035
0344,1.9592,5,0.1749
0344,1.9592,6,0.1478
0344,1.9592,7,0.1247
0344,1.9592,8,0.2
0345,1.9388,1,0.1597
0345,1.9388,2,0.1425
0345,1.9388,3,0.1758
0345,1.9388,4,0.1613
0345,1.9388,5,0.1682
0345,1.9388,6,0.1214
0345,1.9388,7,0.3754
0345,1.9388,8,0.1156
0346,2.0783,1,0.1988
0346,2.0783,2,0.1964
0346,2.0783,3,0.24
0346,2.0783,4,0.2254
0346,2.0783,5,0.1552
0346,2.0783,6,0.2551
0346,2.0783,7,0.0855
0347,1.9731,1,0.1016
0347,1.9731,2,0.1006
0347,1.9731,3,0.1291
0347,1.9731,4,0.1507
0347,1.9731,5,0.2815
0347,1.9731,6,0.1266
0347,1.9731,7,0.1046
0347,1.9731,8,0.1205
0347,1.9731,9,0.2114
0347,1.9731,10,0.0296
0347,1.9731,11,0.2406
0348,1.6995,1,0.0476
0348,1.6995,2,0.1901
0348,1.6995,3,0.0565
0348,1.6995,4,0.1123
0348,1.6995,5,0.1858
0348,1.6995,6,0.1938
0348,1.6995,7,0.1645
0348,1.6995,8,0.0906
0348,1.6995,9,0.1786
0348,1.6995,10,0.0657
0349,1.7979,1,0.0968
0349,1.7979,2,0.1573
0349,1.7979,3,0.1613
0349,1.7979,4,0.0478
0349,1.7979,5,0.244
0349,1.7979,6,0.1552
0349,1.7979,7,0.1463
0349,1.7979,8,0.1449
0349,1.7979,9,0.1327
0349,1.7979,10,0.0425
0350,1.7679,1,0.1385
0350,1.7679,2,0.1495
0350,1.7679,3,0.1056
0350,1.7679,4,0.1759
0350,1.7679,5,0.1579
0350,1.7679,6,0.2365
0350,1.7679,7,0.0411
0350,1.7679,8,0.1481
0350,1.7679,9,0.1814
0351,2.0571,1,0.1184
0351,2.0571,2,0.1322
0351,2.0571,3,0.1459
0351,2.0571,4,0.1458
0351,2.0571,5,0.1661
0351,2.0571,6,0.2127
0351,2.0571,7,0.5833
0352,2.771,1,0.1667
0352,2.771,2,0.1862
0352,2.771,3,0.1557
0352,2.771,4,0.1231
0352,2.771,5,0.1186
0352,2.771,6,0.3556
0352,2.771,7,0.1748
0352,2.771,8,0.0565
0352,2.771,9,0.1698
0352,2.771,10,0.3298
0352,2.771,11,0.1708
0352,2.771,12,0.0332
0353,2.5399,1,0.1792
0353,2.5399,2,0.2127
0353,2.5399,3,0.0665
0353,2.5399,4,0.2437
0353,2.5399,5,0.1485
0353,2.5399,6,0.1925
0353,2.5399,7,0.1266
0353,2.5399,8,0.3332
0353,2.5399,9,0.1961
0354,2.3373,1,0.0826
0354,2.3373,2,0.2143
0354,2.3373,3,0.1545
0354,2.3373,4,0.1831
0354,2.3373,5,0.1316
0354,2.3373,6,0.1641
0354,2.3373,7,0.1195
0354,2.3373,8,0.4649
0354,2.3373,9,0.2032
0355,2.173,1,0.0597
0355,2.173,2,0.1635
0355,2.173,3,0.1266
0355,2.173,4,0.1322
0355,2.173,5,0.2616
0355,2.173,6,0.2099
0355,2.173,7,0.2539
0355,2.173,8,0.2252
0355,2.173,9,0.1867
0356,1.9781,1,0.1456
0356,1.9781,2,0.1724
0356,1.9781,3,0.1772
0356,1.9781,4,0.1694
0356,1.9781,5,0.1278
0356,1.9781,6,0.1553
0356,1.9781,7,0.1459
0356,1.9781,8,0.1513
0356,1.9781,9,0.1496
0357,2.4989,1,0.1095
0357,2.4989,2,0.1066
0357,2.4989,3,0.122
0357,2.4989,4,0.1613
0357,2.4989,5,0.1168
0357,2.4989,6,0.1929
0357,2.4989,7,0.1746
0357,2.4989,8,0.1568
0357,2.4989,9,0.1015
0357,2.4989,10,0.3151
0357,2.4989,11,0.1841
0358,2.0655,1,0.0972
0358,2.0655,2,0.1249
0358,2.0655,3,0.1617
0358,2.0655,4,0.1142
0358,2.0655,5,0.1425
0358,2.0655,6,0.1263
0358,2.0655,7,0.1149
0358,2.0655,8,0.1125
0358,2.0655,9,0.1836
0358,2.0655,10,0.0864
0358,2.0655,11,0.2178
0359,1.619,1,0.1197
0359,1.619,2,0.1407
0359,1.619,3,0.1571
0359,1.619,4,0.1124
0359,1.619,5,0.1285
0359,1.619,6,0.1535
0359,1.619,7,0.1364
0359,1.619,8,0.1636
0359,1.619,9,0.0303
0360,1.6691,1,0.1085
0360,1.6691,2,0.1444
0360,1.6691,3,0.1209
0360,1.6691,4,0.164
0360,1.6691,5,0.1625
0360,1.6691,6,0.1636
0360,1.6691,7,0.1548
0360,1.6691,8,0.2048
0361,1.97,1,0.1239
0361,1.97,2,0.1462
0361,1.97,3,0.1748
0361,1.97,4,0.1882
0361,1.97,5,0.1733
0361,1.97,6,0.1758
0361,1.97,7,0.1567
0361,1.97,8,0.1562
0361,1.97,9,0.1276
0362,1.9372,1,0.0955
0362,1.9372,2,0.1168
0362,1.9372,3,0.0936
0362,1.9372,4,0.1401
0362,1.9372,5,0.0909
0362,1.9372,6,0.0844
0362,1.9372,7,0.1346
0362,1.9372,8,0.0754
0362,1.9372,9,0.1203
0362,1.9372,10,0.097
0362,1.9372,11,0.1418
0362,1.9372,12,0.3377
0363,2.2785,1,0.0798
0363,2.2785,2,0.0664
0363,2.2785,3,0.1213
0363,2.2785,4,0.0921
0363,2.2785,5,0.1477
0363,2.2785,6,0.14
0363,2.2785,7,0.1807
0363,2.2785,8,0.2082
0363,2.2785,9,0.0687
0363,2.2785,10,0.1422
0363,2.2785,11,0.0783
0363,2.2785,12,0.3689
0363,2.2785,13,0.1567
0364,1.9173,1,0.1482
0364,1.9173,2,0.1163
0364,1.9173,3,0.1639
0364,1.9173,4,0.1567
0364,1.9173,5,0.1019
0364,1.9173,6,0.1115
0364,1.9173,7,0.1708
0364,1.9173,8,0.3245
0364,1.9173,9,0.1614
0365,2.0233,1,0.0864
0365,2.0233,2,0.1211
0365,2.0233,3,0.1161
0365,2.0233,4,0.1075
0365,2.0233,5,0.161
0365,2.0233,6,0.1095
0365,2.0233,7,0.1892
0365,2.0233,8,0.156
0365,2.0233,9,0.1423
0365,2.0233,10,0.1095
0365,2.0233,11,0.1453
0365,2.0233,12,0.0929
0366,1.7336,1,0.0944
0366,1.7336,2,0.1336
0366,1.7336,3,0.1178
0366,1.7336,4,0.1461
0366,1.7336,5,0.169
0366,1.7336,6,0.1827
0366,1.7336,7,0.0817
0366,1.7336,8,0.1816
0367,1.9389,1,0.1059
0367,1.9389,2,0.2991
0367,1.9389,3,0.209
0367,1.9389,4,0.075
0367,1.9389,5,0.2516
0367,1.9389,6,0.0893
0368,1.5157,1,0.0974
0368,1.5157,2,0.1289
0368,1.5157,3,0.2067
0368,1.5157,4,0.1521
0368,1.5157,5,0.1242
0368,1.5157,6,0.1524
0368,1.5157,7,0.1163
0369,2.2841,1,0.2078
0369,2.2841,2,0.1672
0369,2.2841,3,0.1297
0369,2.2841,4,0.1938
0369,2.2841,5,0.1038
0369,2.2841,6,0.1178
0369,2.2841,7,0.1822
0369,2.2841,8,0.0746
0369,2.2841,9,0.2792
0369,2.2841,10,0.1672
0369,2.2841,11,0.0
0369,2.2841,12,0.0479
0369,2.2841,13,0.0479
0369,2.2841,14,0.2222
0369,2.2841,15,0.0
0370,2.0694,1,0.2166
0370,2.0694,2,0.151
0370,2.0694,3,0.1399
0370,2.0694,4,0.1718
0370,2.0694,5,0.2049
0370,2.0694,6,0.156
0370,2.0694,7,0.1323
0370,2.0694,8,0.0871
0370,2.0694,9,0.1635
0371,1.797,1,0.0857
0371,1.797,2,0.1327
0371,1.797,3,0.1192
0371,1.797,4,0.1729
0371,1.797,5,0.1614
0371,1.797,6,0.1581
0371,1.797,7,0.1763
0371,1.797,8,0.073
0371,1.797,9,0.1127
0371,1.797,10,0.1275
0372,2.1718,1,0.1191
0372,2.1718,2,0.117
0372,2.1718,3,0.1313
0372,2.1718,4,0.1497
0372,2.1718,5,0.1604
0372,2.1718,6,0.1698
0372,2.1718,7,0.1153
0372,2.1718,8,0.1165
0372,2.1718,9,0.3102
0372,2.1718,10,0.1951
0373,2.0953,1,0.1094
0373,2.0953,2,0.0888
0373,2.0953,3,0.1331
0373,2.0953,4,0.1462
0373,2.0953,5,0.1643
0373,2.0953,6,0.1678
0373,2.0953,7,0.0554
0373,2.0953,8,0.2093
0373,2.0953,9,0.3444
0373,2.0953,10,0.0427
0374,2.0454,1,0.1272
0374,2.0454,2,0.1649
0374,2.0454,3,0.1648
0374,2.0454,4,0.1696
0374,2.0454,5,0.1692
0374,2.0454,6,0.1049
0374,2.0454,7,0.1846
0374,2.0454,8,0.1929
0374,2.0454,9,0.1583
0374,2.0454,10,0.1178
0375,2.2608,1,0.1094
0375,2.2608,2,0.1117
0375,2.2608,3,0.0977
0375,2.2608,4,0.1737
0375,2.2608,5,0.1286
0375,2.2608,6,0.1039
0375,2.2608,7,0.0853
0375,2.2608,8,0.0673
0375,2.2608,9,0.1507
0375,2.2608,10,0.1406
0375,2.2608,11,0.0934
0375,2.2608,12,0.1347
0375,2.2608,13,0.1905
0375,2.2608,14,0.0842
0375,2.2608,15,0.0665
0376,2.3717,1,0.1098
0376,2.3717,2,0.1099
0376,2.3717,3,0.1249
0376,2.3717,4,0.1435
0376,2.3717,5,0.1328
0376,2.3717,6,0.1783
0376,2.3717,7,0.1912
0376,2.3717,8,0.0824
0376,2.3717,9,0.1993
0376,2.3717,10,0.0569
0376,2.3717,11,0.1533
0377,2.4323,1,0.1431
0377,2.4323,2,0.1586
0377,2.4323,3,0.1642
0377,2.4323,4,0.189
0377,2.4323,5,0.2031
0377,2.4323,6,0.1522
0377,2.4323,7,0.1726
0377,2.4323,8,0.1679
0377,2.4323,9,0.1789
0377,2.4323,10,0.3244
0378,2.1039,1,0.1519
0378,2.1039,2,0.1313
0378,2.1039,3,0.1575
0378,2.1039,4,0.149
0378,2.1039,5,0.1802
0378,2.1039,6,0.1109
0378,2.1039,7,0.1556
0378,2.1039,8,0.2224
0378,2.1039,9,0.0843
0379,2.1441,1,0.1224
0379,2.1441,2,0.2113
0379,2.1441,3,0.0921
0379,2.1441,4,0.1318
0379,2.1441,5,0.1333
0379,2.1441,6,0.1793
0379,2.1441,7,0.1065
0379,2.1441,8,0.154
0379,2.1441,9,0.2905
0380,1.9308,1,0.1376
0380,1.9308,2,0.084
0380,1.9308,3,0.2327
0380,1.9308,4,0.1124
0380,1.9308,5,0.1468
0380,1.9308,6,0.1837
0380,1.9308,7,0.2261
0380,1.9308,8,0.072
0380,1.9308,9,0.2193
0381,1.8354,1,0.0921
0381,1.8354,2,0.1286
0381,1.8354,3,0.1388
0381,1.8354,4,0.1964
0381,1.8354,5,0.1008
0381,1.8354,6,0.0558
0381,1.8354,7,0.1256
0381,1.8354,8,0.1259
0381,1.8354,9,0.063
0381,1.8354,10,0.0794
0381,1.8354,11,0.0625
0382,4.5561,1,0.172
0382,4.5561,2,0.2003
0382,4.5561,3,0.1967
0382,4.5561,4,0.2085
0382,4.5561,5,0.1785
0382,4.5561,6,0.1157
0382,4.5561,7,1.0295
0382,4.5561,8,1.3998
0382,4.5561,9,0.2109
0383,2.4796,1,0.1638
0383,2.4796,2,0.216
0383,2.4796,3,0.1877
0383,2.4796,4,0.2193
0383,2.4796,5,0.2364
0383,2.4796,6,0.1567
0383,2.4796,7,0.2186
0383,2.4796,8,0.1477
0383,2.4796,9,0.119
0383,2.4796,10,0.1297
0383,2.4796,11,0.1899
0384,2.221,1,0.126
0384,2.221,2,0.1776
0384,2.221,3,0.2134
0384,2.221,4,0.1586
0384,2.221,5,0.1248
0384,2.221,6,0.1735
0384,2.221,7,0.2216
0384,2.221,8,0.1522
0384,2.221,9,0.1297
0384,2.221,10,0.051
0385,2.0321,1,0.1251
0385,2.0321,2,0.1311
0385,2.0321,3,0.176
0385,2.0321,4,0.2027
0385,2.0321,5,0.2377
0385,2.0321,6,0.2357
0385,2.0321,7,0.1445
0386,2.0241,1,0.0761
0386,2.0241,2,0.1446
0386,2.0241,3,0.1384
0386,2.0241,4,0.1487
0386,2.0241,5,0.1704
0386,2.0241,6,0.2275
0386,2.0241,7,0.1958
0386,2.0241,8,0.2251
0386,2.0241,9,0.4486
0387,2.0639,1,0.125
0387,2.0639,2,0.0726
0387,2.0639,3,0.1361
0387,2.0639,4,0.1502
0387,2.0639,5,0.1107
0387,2.0639,6,0.1177
0387,2.0639,7,0.1069
0387,2.0639,8,0.1172
0387,2.0639,9,0.2608
0387,2.0639,10,0.0357
0388,2.0615,1,0.1324
0388,2.0615,2,0.1599
0388,2.0615,3,0.1659
0388,2.0615,4,0.1489
0388,2.0615,5,0.176
0388,2.0615,6,0.181
0388,2.0615,7,0.1861
0388,2.0615,8,0.1109
0388,2.0615,9,0.1357
0389,2.0218,1,0.1221
0389,2.0218,2,0.1516
0389,2.0218,3,0.1652
0389,2.0218,4,0.2017
0389,2.0218,5,0.202
0389,2.0218,6,0.1363
0389,2.0218,7,0.2014
0389,2.0218,8,0.0526
0390,1.9148,1,0.104
0390,1.9148,2,0.1454
0390,1.9148,3,0.11
0390,1.9148,4,0.1752
0390,1.9148,5,0.1015
0390,1.9148,6,0.2051
0390,1.9148,7,0.1179
0390,1.9148,8,0.1286
0390,1.9148,9,0.0857
0390,1.9148,10,0.115
0390,1.9148,11,0.1097
0390,1.9148,12,0.0655
0391,1.8642,1,0.1038
0391,1.8642,2,0.1097
0391,1.8642,3,0.205
0391,1.8642,4,0.1753
0391,1.8642,5,0.1388
0391,1.8642,6,0.1677
0391,1.8642,7,0.1694
0391,1.8642,8,0.1363
0391,1.8642,9,0.1234
0392,2.2547,1,0.1586
0392,2.2547,2,0.1966
0392,2.2547,3,0.1882
0392,2.2547,4,0.1953
0392,2.2547,5,0.2157
0392,2.2547,6,0.1668
0392,2.2547,7,0.1246
0392,2.2547,8,0.1509
0392,2.2547,9,0.1857
0393,2.4099,1,0.1117
0393,2.4099,2,0.1208
0393,2.4099,3,0.2062
0393,2.4099,4,0.3751
0393,2.4099,5,0.2266
0393,2.4099,6,0.1333
0393,2.4099,7,0.311
0393,2.4099,8,0.1023
0393,2.4099,9,0.2085
0393,2.4099,10,0.0841
0394,2.2581,1,0.1049
0394,2.2581,2,0.1229
0394,2.2581,3,0.1216
0394,2.2581,4,0.147
0394,2.2581,5,0.1521
0394,2.2581,6,0.2086
0394,2.2581,7,0.1309
0394,2.2581,8,0.1814
0394,2.2581,9,0.1537
0394,2.2581,10,0.3962
0394,2.2581,11,0.1647
0395,2.4381,1,0.1424
0395,2.4381,2,0.1941
0395,2.4381,3,0.1732
0395,2.4381,4,0.0155
0395,2.4381,5,0.187
0395,2.4381,6,0.3769
0395,2.4381,7,0.1961
0395,2.4381,8,0.3477
0395,2.4381,9,0.1635
0396,2.0212,1,0.0998
0396,2.0212,2,0.1527
0396,2.0212,3,0.1623
0396,2.0212,4,0.1457
0396,2.0212,5,0.1944
0396,2.0212,6,0.171
0396,2.0212,7,0.2042
0396,2.0212,8,0.1347
0396,2.0212,9,0.2082
0397,1.9294,1,0.2552
0397,1.9294,2,0.1664
0397,1.9294,3,0.1301
0397,1.9294,4,0.159
0397,1.9294,5,0.1121
0397,1.9294,6,0.145
0397,1.9294,7,0.1954
0397,1.9294,8,0.1698
0397,1.9294,9,0.0517
0398,2.0984,1,0.1559
0398,2.0984,2,0.1097
0398,2.0984,3,0.1363
0398,2.0984,4,0.2227
0398,2.0984,5,0.1476
0398,2.0984,6,0.1462
0398,2.0984,7,0.1396
0398,2.0984,8,0.1469
0398,2.0984,9,0.1597
0399,2.0377,1,0.1179
0399,2.0377,2,0.1531
0399,2.0377,3,0.1834
0399,2.0377,4,0.1803
0399,2.0377,5,0.1968
0399,2.0377,6,0.1117
0399,2.0377,7,0.175
0399,2.0377,8,0.1468
0399,2.0377,9,0.137
0399,2.0377,10,0.1168
0400,2.0305,1,0.1289
0400,2.0305,2,0.051
0400,2.0305,3,0.1186
0400,2.0305,4,0.1841
0400,2.0305,5,0.1491
0400,2.0305,6,0.1905
0400,2.0305,7,0.1583
0400,2.0305,8,0.1707
0400,2.0305,9,0.1969
0400,2.0305,10,0.2199
0401,2.1539,1,0.1161
0401,2.1539,2,0.2451
0401,2.1539,3,0.0874
0401,2.1539,4,0.1336
0401,2.1539,5,0.1643
0401,2.1539,6,0.2051
0401,2.1539,7,0.1031
0401,2.1539,8,0.2086
0401,2.1539,9,0.1046
0401,2.1539,10,0.1193
0402,2.5383,1,0.1298
0402,2.5383,2,0.2076
0402,2.5383,3,0.0873
0402,2.5383,4,0.1397
0402,2.5383,5,0.1791
0402,2.5383,6,0.1659
0402,2.5383,7,0.1405
0402,2.5383,8,0.2991
0402,2.5383,9,0.1339
0402,2.5383,10,0.3445
0403,1.991,1,0.1038
0403,1.991,2,0.137
0403,1.991,3,0.125
